eid,EPS,doi
2-s2.0-72249098124,1,10.1016/j.enpol.2009.10.065
2-s2.0-84948188386,1,10.1016/j.envint.2015.10.018
2-s2.0-85146671597,1,10.1088/1748-9326/acacb3
2-s2.0-85049271237,1,10.1088/1748-9326/aabf9f
2-s2.0-85096936123,1,10.1111/gcbb.12781
2-s2.0-85139218385,1,10.1088/1748-9326/ac8e89
2-s2.0-84887704011,0,10.1002/2013GL057981
,1,10.3389/fclim.2022.869456
2-s2.0-85087206074,1,10.1111/gcbb.12695
2-s2.0-85121480302,1,10.1111/gcbb.12911
2-s2.0-85134822799,1,10.1088/1748-9326/ac7600
2-s2.0-84994508584,1,10.1088/1748-9326/11/10/104010
2-s2.0-84995387570,1,10.1017/S0376892916000448
2-s2.0-85075208667,1,10.1007/s12665-019-8646-9
2-s2.0-85122742360,1,10.1111/gcb.16059
2-s2.0-85087560784,1,10.1111/gcb.15219
,1,10.1088/1748-9326/aac3ec
,1,10.1038/s41467-022-31146-1
2-s2.0-85060799765,1,10.1021/acs.est.8b05763
2-s2.0-84923086486,1,10.1021/es504255r
,1,10.1111/gcbb.12798
,1,10.1038/s41467-022-30136-7
2-s2.0-85122645852,1,10.1016/j.forpol.2022.102692
2-s2.0-85118169206,1,10.1038/s41560-021-00922-6
2-s2.0-84871533198,1,10.1016/j.envsci.2012.11.003
2-s2.0-85100577172,1,10.1038/s41560-020-00771-9
2-s2.0-85076572660,1,10.1016/j.jclepro.2019.119714
2-s2.0-85120697437,1,10.1016/j.resconrec.2021.106030
2-s2.0-84961393724,1,10.1080/1943815X.2016.1159578
,1,10.3390/land8120179
,0,10.1111/1758-5899.12828
2-s2.0-84938862250,1,10.1111/gcb.13020
2-s2.0-85075166303,1,10.1111/gcb.14875
2-s2.0-84862988863,1,10.1038/nclimate1462
,1,10.1038/nclimate2870
2-s2.0-85060339074,1,10.1111/gcb.14559
2-s2.0-85059447387,1,10.1111/gcb.14535
2-s2.0-85124067337,1,10.3389/fenrg.2021.790421
2-s2.0-85104632978,1,10.3389/fenrg.2021.621502
2-s2.0-85027940564,1,10.1111/gcb.13259
,1,10.1111/gcb.13178
2-s2.0-85145710763,1,10.1016/j.gloenvcha.2022.102624
2-s2.0-85019734777,1,10.1111/gcb.13745
2-s2.0-84954285345,1,10.1111/gcbb.12226
2-s2.0-85070874467,1,10.1111/gcbb.12614
,1,10.1016/j.gloenvcha.2018.02.004
2-s2.0-84866539106,1,10.1111/j.1757-1707.2011.01130.x
2-s2.0-84870326730,1,10.1016/j.psep.2012.10.007
2-s2.0-85010888164,0,10.1016/j.jclepro.2017.01.034
2-s2.0-85111647714,0,10.1038/s41561-021-00798-x
2-s2.0-85087388330,0,10.1016/j.oneear.2019.11.006
2-s2.0-85058861871,1,10.1111/gcb.14503
2-s2.0-85065102757,1,10.1017/sus.2018.6
2-s2.0-85125593267,1,10.1016/j.scitotenv.2022.154161
2-s2.0-85124331042,1,10.1016/j.scitotenv.2022.153553
2-s2.0-85137668605,1,10.3390/su141610372
2-s2.0-84983009802,1,10.1111/gcbb.12299
2-s2.0-84959269940,1,10.1111/gcbb.12337
2-s2.0-80855139437,1,10.1016/j.jenvman.2011.09.019
,1,10.1038/nclimate3092
2-s2.0-85058884779,1,10.1038/s41559-018-0743-8
2-s2.0-85040781803,1,10.1038/s41558-017-0064-y
2-s2.0-84953792175,0,10.1016/j.apenergy.2015.12.055
2-s2.0-85089785569,1,10.1038/s41558-020-0876-z
2-s2.0-80052719101,1,10.1029/2011GL048423
,1,10.1038/nclimate2882
,1,10.1038/s41467-021-21640-3
2-s2.0-85143485039,1,10.1016/j.biortech.2022.128423
,1,10.1038/s41467-019-10842-5
2-s2.0-85067602233,1,10.1088/1748-9326/ab0fe3
2-s2.0-85076703003,1,10.1016/j.coesh.2019.11.001
2-s2.0-85098554935,1,10.1088/1748-9326/abc2f7
2-s2.0-84963967587,1,10.1016/j.jenvman.2016.02.008
2-s2.0-85069848592,1,10.1002/wene.358
2-s2.0-84857124611,1,10.1016/j.still.2012.01.009
2-s2.0-85143389105,1,10.1111/gcbb.13015
,0,10.1111/jiec.12722
,0,10.1016/j.ecolind.2013.08.017
,0,10.1016/j.scitotenv.2012.11.071
,0,10.1016/j.scitotenv.2019.133642
,0,10.1016/j.scitotenv.2021.147383
,1,10.1098/rsta.2016.0456
,0,10.3934/energy.2018.2.272
2-s2.0-85082198797,1,10.1016/j.gloenvcha.2020.102066
,1,10.1126/science.1119282
2-s2.0-85110644375,1,10.1016/j.spc.2021.07.009
2-s2.0-84978413976,1,10.1016/j.apenergy.2016.07.040
2-s2.0-84896996290,1,10.3390/en7031467
,0,10.1016/j.ecolecon.2012.02.023
2-s2.0-85149981706,1,10.1007/s12665-023-10806-5
,0,10.1016/j.enpol.2011.09.013
,1,10.1021/es903729a
,1,10.1007/s11367-012-0421-z
2-s2.0-85030687251,0,10.1016/j.marpol.2017.09.032
2-s2.0-85027922892,1,10.1016/j.jclepro.2016.10.139
,0,10.1038/s41560-017-0036-5
,0,10.1038/s41893-018-0194-x
2-s2.0-85056868529,1,10.1016/j.jclepro.2018.11.153
2-s2.0-85127510983,1,10.1111/jiec.13258
,0,10.1126/science.aal1950
2-s2.0-84874220742,1,10.1111/j.1530-9290.2012.00532.x
,0,10.1126/sciadv.1501499
2-s2.0-85006409706,1,10.1111/jiec.12406
2-s2.0-85129484514,1,10.1016/j.rser.2022.112475
,1,10.1556/032.2018.68.4.2
,0,10.1007/s11625-022-01145-8
,1,10.1146/annurev-environ-031312-125456
2-s2.0-85058055937,0,10.18848/1835-7156
2-s2.0-84905689356,1,10.1007/s10098-012-0577-z
,1,10.1016/j.cosust.2018.04.009
,1,10.5194/esd-7-267-2016
2-s2.0-84857117225,1,10.1016/j.ecolecon.2011.12.015
,1,10.5751/ES-05873-180226
,1,10.1088/1748-9326/aaafe3
2-s2.0-15244358964,1,10.1890/1540-9295(2003)001[0262:BCATKP]2.0.CO;2
,1,10.1038/534320a
2-s2.0-85043578084,1,10.1098/rspb.2017.2798
,1,10.1126/science.1258832
,1,10.1126/science.1144004
,1,10.1016/j.scitotenv.2020.138405
,1,10.3390/su11072092
,1,10.1007/s11625-018-0604-z
,1,10.1002/sd.452
2-s2.0-84867566207,1,10.4155/cmt.12.49
2-s2.0-85149392522,1,10.1080/14693062.2023.2175637
2-s2.0-84922349337,1,10.1080/14693062.2014.980212
2-s2.0-85012280112,1,10.1016/j.cosust.2016.12.003
2-s2.0-85038960779,1,10.1088/1748-9326/aa98d2
2-s2.0-85122861571,1,10.1111/gcb.16056
2-s2.0-85077031576,1,10.1111/gcb.14878
2-s2.0-84880137338,1,10.1111/gcb.12160
2-s2.0-85142269216,1,10.1080/1943815X.2022.2146137
,1,10.1038/s41893-019-0454-4
,1,10.1038/s41893-019-0334-y
2-s2.0-84961626569,1,10.1016/j.gloenvcha.2016.03.002
2-s2.0-85081231112,1,10.3390/su11236657
2-s2.0-85116002511,1,10.3390/su131910774
2-s2.0-84885046999,1,10.1016/j.trd.2013.09.002
,0,10.1353/sais.2014.0022
,1,10.1016/j.spc.2020.12.034
2-s2.0-85147195398,1,10.1016/j.scitotenv.2023.161724
,1,10.1016/j.ecolind.2016.02.004
2-s2.0-85056881267,1,10.1016/j.erss.2018.11.003
2-s2.0-77954484596,1,10.5751/ES-03268-150210
,1,10.5194/hess-18-2859-2014
2-s2.0-85060895661,1,10.1016/j.jclepro.2018.12.264
2-s2.0-85048706766,1,10.1016/j.jclepro.2018.06.125
2-s2.0-85107388993,1,10.1016/j.jclepro.2021.127698
2-s2.0-85129454872,1,10.1016/j.jclepro.2022.132014
2-s2.0-85123590125,0,10.1007/s42452-021-04933-6
2-s2.0-85015861177,1,10.1175/JCLI-D-16-0610.1
,1,10.1016/j.oneear.2022.10.007
,1,10.1088/1748-9326/aaa9c6
,1,10.1038/s41893-018-0135-8
,1,10.1038/s41893-018-0173-2
2-s2.0-85105833561,1,10.1016/j.jenvman.2021.112583
2-s2.0-85113513788,1,10.1016/j.scs.2021.103284
2-s2.0-85081283981,1,10.1007/s10113-020-01618-5
2-s2.0-85111316291,1,10.1016/j.energy.2021.121518
2-s2.0-85084518272,1,10.1016/j.jenvman.2020.110719
2-s2.0-85068474923,1,10.1021/acssuschemeng.9b02169
2-s2.0-85077460620,1,10.1186/s13705-019-0233-0
2-s2.0-85145260131,1,10.1088/1748-9326/aca815
,1,10.1021/acs.energyfuels.0c03685
2-s2.0-85142300038,1,10.1080/15567036.2022.2124326
2-s2.0-85137156288,1,10.1021/acs.est.2c03016
2-s2.0-85050682134,1,10.1016/j.jclepro.2018.07.166
2-s2.0-85115033416,1,10.1039/d1se00790d
2-s2.0-85151346343,1,10.1021/acssuschemeng.2c05390
2-s2.0-85076864681,1,10.1086/703887
,1,10.1038/nclimate1789
2-s2.0-85150411797,1,10.1007/s10640-023-00764-8
,1,10.1016/j.envpol.2016.06.048
2-s2.0-84920282225,1,10.1016/j.ecolind.2014.11.029
2-s2.0-85020184888,1,10.1016/j.envres.2017.05.016
2-s2.0-85084369509,1,10.3390/en13092207
2-s2.0-85015090743,1,10.1088/1748-9326/aa5f3f
2-s2.0-85129961266,1,10.1016/j.enpol.2022.112951
,1,10.1088/1748-9326/11/1/014012
2-s2.0-85092427754,1,10.1088/1748-9326/abaa0c
2-s2.0-85032361519,1,10.1088/1748-9326/aa6047
2-s2.0-85072791986,1,10.1021/acs.est.9b03765
2-s2.0-84868116863,1,10.1002/er.2962
2-s2.0-84905110404,1,10.1016/j.jclepro.2014.05.061
2-s2.0-85139010731,0,10.1016/j.resconrec.2022.106689
2-s2.0-84924345182,0,10.1039/c4ee03832k
2-s2.0-79955664178,0,10.1016/j.eneco.2010.11.003
,0,10.1016/j.enpol.2016.02.051
2-s2.0-85074162726,1,10.3389/fenvs.2019.00151
,0,10.1016/j.eist.2021.09.011
,0,10.1038/nclimate2504
,1,10.1038/s41467-020-18402-y
2-s2.0-85065823071,1,10.1016/j.jclepro.2019.04.276
,1,10.1016/j.rser.2019.109391
2-s2.0-85100006643,0,10.1111/gcb.15513
,0,10.1098/rstb.2019.0120
,1,10.1038/s41467-019-13067-8
,1,10.1038/s41467-020-18661-9
2-s2.0-85140469192,0,10.1016/j.ecolecon.2022.107648
,0,10.1021/acs.est.0c05295
2-s2.0-85131083473,0,10.1016/j.resconrec.2022.106412
,1,10.1038/s41467-020-17928-5
,1,10.1016/j.rser.2022.112334
2-s2.0-84976512544,1,10.1038/nenergy.2015.10
,1,10.1016/j.rser.2016.08.039
2-s2.0-85053721407,0,10.1017/S0376892918000255
2-s2.0-85107342501,1,10.3390/su13116107
2-s2.0-85100198354,1,10.1038/s41893-020-00680-5
,1,10.1073/pnas.1312753111
2-s2.0-85016565612,1,10.1016/j.rser.2017.03.078
2-s2.0-85059838264,1,10.1016/j.resconrec.2018.12.010
2-s2.0-85101796034,1,10.1016/j.erss.2020.101902
,1,10.1088/1748-9326/aae9b1
,1,10.1088/1748-9326/ac4763
2-s2.0-85123777145,1,10.1088/1748-9326/ac4071
2-s2.0-84865409953,1,10.1016/j.energy.2012.02.011
,1,10.1016/j.cosust.2012.10.005
2-s2.0-84993938770,1,10.1002/wcc.425
2-s2.0-85085122968,1,10.1038/s41893-020-0532-7
2-s2.0-85124415782,1,10.1016/j.agee.2022.107891
,1,10.1016/j.scitotenv.2018.05.223
2-s2.0-84944036035,1,10.1016/j.spc.2015.04.001
,1,10.1073/pnas.1908683116
2-s2.0-84947495798,1,10.1016/j.cosust.2015.05.007
,1,10.1111/gcb.15067
2-s2.0-80052892660,1,10.1016/j.gloenvcha.2011.07.001
2-s2.0-85123870733,1,10.1016/j.jenvman.2022.114582
,1,10.1016/j.apenergy.2016.07.058
2-s2.0-84926651026,1,10.1016/j.enconman.2015.03.048
,1,10.1073/pnas.2101084119
2-s2.0-85135279675,1,10.1007/s10640-022-00710-0
,1,10.1073/pnas.1807745115
2-s2.0-85146071817,1,10.1016/j.envres.2023.115242
,1,10.1073/pnas.1421675112
2-s2.0-85110273984,1,10.1016/j.rser.2021.111469
,1,10.1016/S0306-2619(99)00077-X
2-s2.0-85133567711,1,10.3389/fenvs.2022.787711
2-s2.0-85088108303,1,10.1088/1748-9326/ab8846
2-s2.0-85146892307,1,10.1038/s41893-022-01033-0
2-s2.0-85100414712,1,10.1016/j.resconrec.2020.105345
2-s2.0-85105830151,1,10.1016/j.resconrec.2021.105628
,1,10.1525/bio.2011.61.12.8
2-s2.0-85101080133,1,10.1016/j.resconrec.2021.105510
,1,10.1111/j.1365-2664.2009.01697.x
,1,10.1016/j.resconrec.2020.105256
2-s2.0-84958260114,1,10.1016/j.rser.2015.12.005
2-s2.0-85138533895,1,10.1017/sus.2022.14
,1,10.1016/j.resconrec.2019.05.015
2-s2.0-85063953336,1,10.1016/j.energy.2019.03.166
,1,10.1016/j.rser.2017.03.137
2-s2.0-85085880301,1,10.1016/j.marenvres.2020.104989
,1,10.1016/j.rser.2016.08.030
,1,10.1016/j.rser.2012.06.023
2-s2.0-85048707595,0,10.1016/j.atmosenv.2018.05.047
2-s2.0-85096892320,0,10.5194/esd-11-1051-2020
2-s2.0-85042156446,0,10.1002/2017EF000720
2-s2.0-85088567638,0,10.1029/2020GL086954
,0,10.3390/en13215543
2-s2.0-85062804893,0,10.1016/j.envdev.2019.02.002
2-s2.0-85064126829,0,10.1088/1748-9326/aaf2a3
2-s2.0-85142134436,0,10.1016/j.jenvman.2022.116711
,0,10.1016/j.rser.2013.08.040
,0,10.1016/j.solmat.2016.04.025
2-s2.0-84921273336,0,10.1016/j.envsci.2014.12.014
2-s2.0-85056114170,1,10.1038/s41559-018-0707-z
,1,10.1038/ngeo1993
2-s2.0-85152200995,0,10.1021/acssuschemeng.2c07612
2-s2.0-85139251602,0,10.1021/acssuschemeng.2c03629
2-s2.0-85083917393,0,10.1021/acssuschemeng.0c01229
2-s2.0-85066140909,0,10.1021/acssuschemeng.9b01229
2-s2.0-84940439408,0,10.1016/j.accre.2015.06.001
2-s2.0-74949103455,0,no doi
2-s2.0-85144023410,0,10.1016/j.agee.2022.108302
2-s2.0-85139319571,0,10.1016/j.agee.2022.108197
2-s2.0-85121278101,0,10.1016/j.agee.2021.107827
2-s2.0-85117259644,0,10.1016/j.agee.2021.107704
2-s2.0-85109156861,0,10.1016/j.agee.2021.107546
2-s2.0-85105567373,0,10.1016/j.agee.2021.107471
2-s2.0-85089726443,0,10.1016/j.agee.2020.107142
2-s2.0-85082723466,0,10.1016/j.agee.2020.106891
2-s2.0-85070259508,0,10.1016/j.agee.2019.106625
2-s2.0-85053540774,0,10.1016/j.agee.2018.09.002
2-s2.0-85052616749,0,10.1016/j.agee.2018.07.029
2-s2.0-85049429394,0,10.1016/j.agee.2018.06.022
2-s2.0-85045632093,0,10.1016/j.agee.2018.04.003
2-s2.0-85031719011,0,10.1016/j.agee.2017.09.003
2-s2.0-85012942138,0,10.1016/j.agee.2017.01.038
2-s2.0-84985992285,0,10.1016/j.agee.2016.08.022
2-s2.0-84969850135,0,10.1016/j.agee.2016.05.007
2-s2.0-84907360782,0,10.1016/j.agee.2014.07.015
2-s2.0-84901832990,0,10.1016/j.agee.2013.10.012
2-s2.0-84896506144,0,10.1016/j.agee.2014.02.025
2-s2.0-84890330762,0,10.1016/j.agee.2013.11.025
2-s2.0-84878081879,0,10.1016/j.agee.2013.04.013
2-s2.0-84877894171,0,10.1016/j.agee.2013.04.001
2-s2.0-84884175797,0,10.1016/j.agee.2011.11.014
2-s2.0-84864503106,0,10.1016/j.agee.2012.07.006
2-s2.0-84862831742,0,10.1016/j.agee.2012.02.004
2-s2.0-41549158100,0,10.1016/j.agee.2008.01.016
2-s2.0-2442589746,0,10.1016/j.agee.2003.10.010
2-s2.0-0033673753,0,10.1016/S0167-8809(00)00217-6
2-s2.0-0033667496,0,10.1016/S0167-8809(00)00238-3
2-s2.0-0032768506,0,10.1016/S0167-8809(99)00059-6
2-s2.0-85151449240,0,10.1007/s13593-023-00883-y
2-s2.0-85147573717,0,10.1007/s13593-023-00876-x
2-s2.0-84920834482,0,10.1007/s13593-014-0248-z
2-s2.0-85147767916,0,10.1007/s13280-023-01833-4
2-s2.0-85105320985,1,10.1016/j.jclepro.2021.127198
2-s2.0-85133626628,0,10.1007/s00168-022-01159-1
2-s2.0-84878994845,0,10.1146/annurev-resource-091912-151933
2-s2.0-85145553760,0,10.1016/j.apenergy.2022.120399
2-s2.0-85087784835,0,10.1016/j.apenergy.2020.115285
2-s2.0-85082628354,0,10.1016/j.apenergy.2020.114866
2-s2.0-84961827895,0,10.1016/j.apenergy.2016.02.024
2-s2.0-84992083454,0,10.1016/j.apenergy.2016.10.034
2-s2.0-84941903165,0,10.1016/j.apenergy.2015.08.133
2-s2.0-84945139197,0,10.1016/j.apenergy.2015.02.072
2-s2.0-84929165964,0,10.1016/j.apenergy.2015.04.088
2-s2.0-84898845609,0,10.1016/j.apenergy.2014.03.026
2-s2.0-67949098940,0,10.1016/j.apenergy.2009.05.010
2-s2.0-85148055642,0,10.1007/s41685-023-00278-7
2-s2.0-85108638276,0,10.1007/s41685-021-00206-7
2-s2.0-85121966589,0,10.3390/atmos12121644
2-s2.0-0036088497,0,10.1016/S1352-2310(02)00263-7
2-s2.0-0035181894,0,10.1016/S1352-2310(01)00434-4
2-s2.0-85148413510,0,10.1111/1467-8489.12509
2-s2.0-70350608427,0,10.2202/1935-1682.2096
2-s2.0-84982283751,0,10.1007/s12155-016-9790-7
2-s2.0-84896706729,0,10.1007/s12155-013-9362-z
2-s2.0-85140639561,0,10.5194/bg-19-4249-2022
2-s2.0-85068862989,0,10.5194/bg-16-2651-2019
2-s2.0-85038634392,0,10.5194/bg-14-5675-2017
2-s2.0-84983732482,0,10.5194/bg-13-4707-2016
2-s2.0-84958729711,0,10.5194/bg-13-95-2016
2-s2.0-84899070789,0,10.5194/bg-11-2287-2014
2-s2.0-78650334006,0,10.5194/bg-7-1877-2010
2-s2.0-85058216494,0,10.1016/j.biombioe.2018.12.012
2-s2.0-84999836319,0,10.1016/j.biombioe.2016.11.014
2-s2.0-84960517261,0,10.1016/j.biombioe.2016.03.005
2-s2.0-77954863173,0,10.1016/j.biombioe.2010.02.005
2-s2.0-84862786935,0,10.1016/j.biortech.2012.01.142
2-s2.0-85073683192,0,10.1186/s13068-019-1579-4
2-s2.0-85010065755,0,10.1186/s13068-017-0698-z
2-s2.0-84946199874,0,10.1186/s13068-015-0350-8
2-s2.0-85141762241,0,10.1016/j.buildenv.2022.109729
2-s2.0-85138468591,0,10.1016/j.buildenv.2022.109601
2-s2.0-85127320486,0,10.1016/j.buildenv.2022.109017
2-s2.0-85111011216,0,10.1016/j.buildenv.2021.108115
2-s2.0-85078123914,0,10.1016/j.buildenv.2020.106653
2-s2.0-85063613143,0,10.1016/j.buildenv.2019.03.051
2-s2.0-85013301611,0,10.1016/j.buildenv.2017.02.006
2-s2.0-84894261535,0,10.1002/bse.1762
2-s2.0-84887616213,0,10.1002/bse.1745
2-s2.0-85092349231,0,10.1186/s13021-020-00155-2
2-s2.0-85104183326,0,10.1525/cse.2018.001743
2-s2.0-85055976464,0,10.1525/cse.2017.000562
2-s2.0-85100016689,0,10.1016/j.chemosphere.2021.129694
2-s2.0-85149386543,0,10.1007/s10098-023-02494-3
2-s2.0-85107740594,0,10.1007/s10098-021-02124-w
2-s2.0-85079727623,0,10.1080/17565529.2020.1723470
,1,10.1073/pnas.2104764119
2-s2.0-85132801369,0,10.1007/s00382-022-06374-2
2-s2.0-85099953705,0,10.1007/s00382-021-05641-y
2-s2.0-85028832900,0,10.1007/s00382-017-3831-6
2-s2.0-85029591872,0,10.1007/s00382-017-3911-7
2-s2.0-85019543352,0,10.1007/s00382-017-3726-6
2-s2.0-84895156427,0,10.1007/s00382-014-2097-5
2-s2.0-84919914645,0,10.1007/s00382-013-2015-2
2-s2.0-84862987113,0,10.1007/s00382-011-1117-y
2-s2.0-84856256515,0,10.1007/s00382-011-1002-8
2-s2.0-78649331467,0,10.1007/s00382-009-0675-8
2-s2.0-34547436900,0,10.1007/s00382-007-0247-8
2-s2.0-0036692364,0,10.1007/s00382-002-0244-x
2-s2.0-85129554217,1,10.1016/j.resconrec.2022.106349
2-s2.0-85152942427,0,10.1080/14693062.2023.2200758
2-s2.0-85144201813,0,10.1080/14693062.2022.2147893
2-s2.0-85152519809,0,10.1016/j.crm.2023.100509
2-s2.0-85016734941,0,10.1016/j.cliser.2017.03.002
,1,10.1016/j.rser.2011.04.023
2-s2.0-85146743876,0,10.1007/s10584-023-03484-6
2-s2.0-85143771441,0,10.1007/s10584-022-03468-y
2-s2.0-84888133303,0,10.1007/s10584-012-0487-4
2-s2.0-85095758431,0,10.1016/j.cosust.2020.09.009
2-s2.0-84857915948,0,10.1016/j.cosust.2011.12.002
,0,10.1016/j.cosust.2015.08.007
2-s2.0-85149876330,0,10.1111/disa.12566
2-s2.0-85142431731,0,10.1007/s43621-022-00091-w
2-s2.0-44649183305,0,10.1016/j.epsl.2008.02.039
2-s2.0-0019675391,0,10.1016/0012-821X(81)90031-5
2-s2.0-85123770495,0,10.5194/esd-13-201-2022
2-s2.0-85076215362,0,10.5194/esd-10-847-2019
2-s2.0-85073718099,0,10.5194/esd-10-617-2019
2-s2.0-85147597286,0,10.1016/j.esg.2023.100168
2-s2.0-85152583833,0,10.1029/2022EF003083
2-s2.0-85125134602,0,10.1029/2021EF002466
2-s2.0-85086069035,0,10.1029/2019EF001287
,0,10.1002/2017EF000632
2-s2.0-85144045226,0,10.1016/j.earscirev.2022.104286
2-s2.0-65349178989,0,10.1890/08-0501.1
2-s2.0-85123851831,0,10.1016/j.ecolecon.2022.107360
2-s2.0-85083798841,0,10.1016/j.ecolecon.2020.106667
2-s2.0-85021786177,0,10.1016/j.ecolecon.2017.06.034
,0,10.1016/j.ecolecon.2015.03.008
2-s2.0-85147796397,0,10.1016/j.ecolind.2023.109991
2-s2.0-85145264606,0,10.1016/j.ecolind.2022.109847
2-s2.0-85139851337,0,10.1016/j.ecolind.2022.109567
2-s2.0-85111880643,0,10.1016/j.ecolind.2021.107988
2-s2.0-57649129159,0,10.1111/j.1442-8903.2008.00419.x
2-s2.0-84876748104,0,10.5751/ES-05576-180335
2-s2.0-84867136371,0,10.5751/ES-04959-170321
,0,10.5751/ES-10494-230441
,0,10.5751/ES-01667-110128
,0,10.5751/ES-11844-250421
,0,10.5751/ES-07868-200344
,0,10.5751/ES-09830-220429
2-s2.0-85148451190,0,10.1007/s10644-023-09489-6
2-s2.0-85117232731,0,10.1007/s10644-021-09353-5
2-s2.0-85064618547,0,10.1016/j.econmod.2019.04.010
2-s2.0-84878194554,0,10.1016/j.econmod.2012.11.036
2-s2.0-85122522336,0,10.1080/1331677X.2021.2015614
2-s2.0-85153885198,0,10.1002/ecs2.4490
2-s2.0-85149898121,0,10.1002/ecs2.4407
2-s2.0-84994048790,0,10.1002/ecs2.1469
2-s2.0-85073023688,0,10.1016/j.ecoser.2019.101027
2-s2.0-85021374978,0,10.1016/j.ecoser.2017.06.012
2-s2.0-85015018984,0,10.1016/j.ecoser.2017.02.008
2-s2.0-84902158811,0,10.1016/j.ecoser.2014.02.004
2-s2.0-84922176275,0,10.1007/s10021-014-9813-1
2-s2.0-85117076371,0,10.1016/j.tej.2021.107028
2-s2.0-85147844857,0,10.3390/en16031117
2-s2.0-85146628847,0,10.3390/en16020740
2-s2.0-85145657409,0,10.3390/en16010012
2-s2.0-85145646275,0,10.3390/en16010566
2-s2.0-85127026794,0,10.3390/en15062186
2-s2.0-85126518416,0,10.3390/en15041348
2-s2.0-85106314244,0,10.3390/en14041106
2-s2.0-85088880056,0,10.3390/en13153795
2-s2.0-85060915288,0,10.3390/en12030344
2-s2.0-85056118602,0,10.3390/en11102706
2-s2.0-84896910314,0,10.3390/en7031230
2-s2.0-85147310808,0,10.1016/j.energy.2023.126799
2-s2.0-85145100893,0,10.1016/j.energy.2022.126495
2-s2.0-85145584302,0,10.1016/j.energy.2022.126328
2-s2.0-85144010274,0,10.1016/j.energy.2022.126344
2-s2.0-85145569380,0,10.1016/j.energy.2022.126160
2-s2.0-85137299095,0,10.1016/j.energy.2022.124965
2-s2.0-85136491905,0,10.1016/j.energy.2022.125077
2-s2.0-85130358143,0,10.1016/j.energy.2022.124176
2-s2.0-85125564915,0,10.1016/j.energy.2022.123311
2-s2.0-85105337452,0,10.1016/j.energy.2021.120730
2-s2.0-85103723964,0,10.1016/j.energy.2021.120474
2-s2.0-85077922216,0,10.1016/j.energy.2019.116792
2-s2.0-85062155808,0,10.1016/j.energy.2019.02.029
2-s2.0-84861773262,0,10.1016/j.energy.2012.03.050
2-s2.0-85153296161,0,10.1016/j.egycc.2022.100077
2-s2.0-85149206660,0,10.1016/j.egycc.2022.100087
2-s2.0-85123082604,0,10.1016/j.egycc.2020.100015
2-s2.0-85101922380,0,10.1039/d0ee02362k
2-s2.0-84928963611,0,10.1039/c5ee00153f
2-s2.0-85148497023,0,10.1021/acs.energyfuels.2c03823
2-s2.0-85040764347,0,10.1021/acs.energyfuels.7b03081
2-s2.0-85032858748,0,10.1021/acs.energyfuels.7b00274
2-s2.0-77950164044,0,10.1021/ef901036q
2-s2.0-85145288432,0,10.1016/j.enconman.2022.116529
2-s2.0-85143613272,0,10.1016/j.enconman.2022.116497
2-s2.0-85136307758,0,10.1016/j.enconman.2022.116036
2-s2.0-85132232177,0,10.1016/j.enconman.2022.115874
2-s2.0-85126884255,0,10.1016/j.enconman.2022.115497
2-s2.0-85118492287,0,10.1016/j.enconman.2021.114900
2-s2.0-85110264623,0,10.1016/j.enconman.2021.114316
2-s2.0-85091786051,0,10.1016/j.enconman.2020.113461
2-s2.0-85079406702,0,10.1016/j.enconman.2020.112589
2-s2.0-85074511173,0,10.1016/j.enconman.2019.112228
2-s2.0-85033554391,0,10.1016/j.enconman.2017.10.003
2-s2.0-85032705911,0,10.1016/j.enconman.2017.09.033
2-s2.0-84947051471,0,10.1016/j.enconman.2015.09.007
2-s2.0-84923238504,0,10.1016/j.enconman.2015.01.050
2-s2.0-84905057302,0,10.1016/j.enconman.2014.02.009
2-s2.0-84904288796,0,10.1016/j.enconman.2014.06.073
2-s2.0-64649102602,0,10.1016/j.enconman.2009.02.012
2-s2.0-85126997073,0,10.1016/j.ecmx.2022.100204
2-s2.0-85122700718,0,10.1016/j.ecmx.2021.100101
2-s2.0-85097757708,0,10.1016/j.ecmx.2020.100063
2-s2.0-85150377381,0,10.1016/j.eneco.2023.106573
2-s2.0-85148545541,0,10.1016/j.eneco.2023.106564
2-s2.0-85145611102,0,10.1016/j.eneco.2022.106463
2-s2.0-85144601310,0,10.1016/j.eneco.2022.106481
2-s2.0-85125500377,0,10.1016/j.eneco.2022.105912
2-s2.0-85056462669,0,10.1016/j.eneco.2018.10.018
2-s2.0-84994910845,0,10.1016/j.eneco.2016.10.018
2-s2.0-85089859825,0,10.1007/s12053-020-09893-1
2-s2.0-85027930696,0,10.1007/s12053-011-9121-y
2-s2.0-56949086990,0,10.1016/S0973-0826(08)60577-3
2-s2.0-85150785195,0,10.1016/j.enpol.2023.113484
2-s2.0-85147583955,0,10.1016/j.enpol.2023.113480
2-s2.0-85149786073,0,10.1016/j.enpol.2023.113464
2-s2.0-85149760502,0,10.1016/j.enpol.2023.113471
2-s2.0-85146600743,0,10.1016/j.enpol.2023.113426
2-s2.0-85146554024,0,10.1016/j.enpol.2023.113440
2-s2.0-85144523524,0,10.1016/j.enpol.2022.113389
2-s2.0-85139022580,0,10.1016/j.enpol.2022.113271
2-s2.0-85102785766,0,10.1016/j.enpol.2021.112211
2-s2.0-85101747280,0,10.1016/j.enpol.2021.112220
